#Table1
u,g,r,i,z,class,z1,zerr
15.52861,11.38087,10.46464,10.15234,10.54002,GALAXY,0.3018191,2.805145E-05
19.53615,17.61848,16.69478,16.26776,15.95312,GALAXY,0.07171453,1.757303E-05
19.20837,17.51068,16.73717,16.40833,16.11555,GALAXY,0.0761511,2.112986E-05
19.02856,17.10697,16.15358,15.71818,15.40257,GALAXY,0.1044994,1.64838E-05
19.21638,17.08845,16.04597,15.57853,15.24889,GALAXY,0.1037562,1.314376E-05
18.45451,17.14007,16.56375,16.23606,15.95412,GALAXY,0.03343907,8.066482E-06
18.68457,16.97123,16.16806,15.75404,15.43715,GALAXY,0.04376537,1.425729E-05
18.65853,17.61411,17.1544,16.80918,16.72465,GALAXY,0.1128606,6.331075E-06
18.09819,16.67942,15.91774,15.50232,15.14382,GALAXY,0.03375914,8.474288E-06
19.42035,18.97967,18.92484,18.71635,18.33533,QSO,0.3984292,3.988883E-05
18.07836,16.76472,16.02389,15.57685,15.28468,GALAXY,0.0764531,1.078017E-05
19.28909,17.97943,17.44849,17.13211,17.01595,GALAXY,0.05263608,1.498784E-05
19.59608,18.3902,17.64897,17.23516,16.97847,GALAXY,0.1334017,1.084998E-05
19.16562,19.16362,18.80018,18.8007,18.88285,QSO,1.343422,0.0002957425
17.86693,15.98662,15.11952,14.67764,14.36907,GALAXY,0.06289983,1.250171E-05
18.92922,17.59457,16.92632,16.49948,16.2528,GALAXY,0.126446,9.287634E-06
17.80568,16.71776,16.27147,15.97257,15.8057,GALAXY,0.06536002,9.741043E-06
18.72145,17.53527,17.05244,16.73845,16.60453,GALAXY,0.1004278,7.243244E-06
19.58992,18.17612,17.70779,17.46931,17.38439,GALAXY,0.04327373,1.117906E-05
18.73528,17.35695,16.64297,16.21667,15.98771,GALAXY,0.08838474,7.997208E-06
18.78592,17.67394,17.13558,16.76366,16.55552,GALAXY,0.07781814,5.736576E-06
18.51014,16.60828,15.69577,15.26459,14.92915,GALAXY,0.0614945,1.558318E-05
19.58603,19.33562,19.12988,18.97954,19.03011,QSO,1.413118,0.0003048842
19.07372,17.77188,16.98507,16.61965,16.35586,GALAXY,0.1360869,2.344441E-05
19.29111,17.79005,17.00854,16.56603,16.26136,GALAXY,0.08743387,9.56851E-06
19.04189,17.74335,17.15395,16.79415,16.57854,GALAXY,0.05424275,6.907649E-06
18.9084,17.82946,17.42653,17.10324,16.93294,GALAXY,0.0772541,8.32303E-06
19.56403,18.10874,17.27758,16.82788,16.48949,GALAXY,0.1184235,1.570597E-05
17.65465,15.70395,14.81207,14.38312,14.04497,GALAXY,0.04973122,1.648555E-05
16.98524,15.83386,15.29775,15.02365,14.77295,GALAXY,0.01201099,1.254521E-05
18.57996,18.72396,18.3839,18.40468,18.43776,QSO,1.359211,0.0001420377
19.05966,17.31197,16.36254,15.92117,15.56651,GALAXY,0.09295712,1.335028E-05
18.73399,17.36746,16.85582,16.5429,16.42214,GALAXY,0.05277308,1.347978E-05
18.87651,17.73363,17.33294,16.99564,16.84649,GALAXY,0.07834679,5.862842E-06
18.96264,16.80499,15.83686,15.39085,15.0429,GALAXY,0.07410772,1.686449E-05
17.90422,17.62077,17.50077,17.51283,17.34172,QSO,0.8934288,0.000203571
19.037,17.76504,17.16644,16.82874,16.57055,GALAXY,0.0279093,7.838177E-06
18.91124,17.81717,17.28862,16.93867,16.73845,GALAXY,0.1252352,9.044339E-06
19.58501,17.65673,16.81817,16.36391,16.09609,QSO,0.06916727,2.860657E-05
18.95782,18.82599,18.64549,18.37318,18.12256,QSO,1.942676,0.0002823175
18.98878,18.69995,18.48503,18.35476,18.42941,QSO,1.428755,0.0002853521
19.16524,17.91935,17.52982,17.23251,17.22281,GALAXY,0.06434511,1.143834E-05
19.12156,17.23504,16.30082,15.86328,15.50276,GALAXY,0.08794494,2.116039E-05
19.36216,17.42451,16.41972,15.92415,15.53039,GALAXY,0.081576,2.183386E-05
19.37521,18.21348,17.77256,17.44932,17.28165,GALAXY,0.08035988,6.764865E-06
18.98796,17.79746,17.3645,17.07905,16.91042,GALAXY,0.05708955,9.967355E-06
19.47086,17.68794,16.76471,16.34782,16.01986,GALAXY,0.1132245,2.854261E-05
19.18968,17.95411,17.48377,17.18022,17.00547,GALAXY,0.05670265,1.300314E-05
18.8284,16.92135,16.00628,15.60828,15.26763,GALAXY,0.08792625,1.970089E-05
18.59963,16.74433,15.71139,15.27508,14.91149,GALAXY,0.1217311,1.905909E-05
19.06304,17.86922,17.33126,16.95975,16.73629,GALAXY,0.07641553,7.872992E-06
18.52017,18.16981,18.26672,18.35681,18.1873,QSO,0.7067436,0.0001203742
19.15979,17.11491,16.15199,15.72422,15.34294,GALAXY,0.08026493,1.608287E-05
19.31739,18.02875,17.50751,17.20933,17.07458,GALAXY,0.08479588,1.138741E-05
18.70647,16.9176,16.0668,15.68281,15.35573,GALAXY,0.08600673,1.379778E-05
19.01371,18.47041,17.73087,17.26143,17.0268,QSO,0.1733221,4.662052E-05
18.88829,18.63033,18.33915,18.32778,18.3409,QSO,1.382132,0.0003389566
17.80642,16.96781,16.77903,16.6543,16.57707,GALAXY,0.0263525,7.034908E-06
18.06572,16.26191,15.46405,15.09257,14.77633,GALAXY,0.0440744,1.097872E-05
19.20511,17.33412,16.39477,15.89516,15.47877,GALAXY,0.03580728,2.597184E-05
19.57408,17.60558,16.57084,16.11967,15.77727,GALAXY,0.09380056,2.272484E-05
19.30391,17.51906,16.73921,16.36458,16.10026,GALAXY,0.03494453,3.544198E-05
19.59203,19.20662,19.08786,19.05482,18.96054,QSO,0.7349606,0.0001844559
18.81156,19.04668,17.71481,16.7505,16.80744,GALAXY,0.1656183,5.058038E-05
18.90007,18.77298,18.61926,18.4414,18.41976,QSO,1.586478,0.0002358978
19.57879,18.47377,17.89975,17.52937,17.29108,GALAXY,0.1378496,8.627496E-06
15.99407,15.9192,15.73828,15.71654,15.8044,QSO,1.328076,0.0001680193
19.52081,17.53571,16.52115,16.09833,15.74557,GALAXY,0.09004682,2.530704E-05
18.9274,17.70997,17.17882,16.83662,16.68731,GALAXY,0.07336684,9.339411E-06
19.13654,17.99869,17.59569,17.40919,17.31378,GALAXY,0.03203395,1.210496E-05
17.76534,16.35532,15.63678,15.23748,14.94681,GALAXY,0.07195336,1.748218E-05
19.46265,19.40022,19.21236,19.15312,19.10251,QSO,1.372673,0.0006430797
17.77755,16.4594,15.88019,15.54527,15.30821,GALAXY,0.04589977,7.696574E-06
19.46277,18.57988,18.17144,17.81151,17.42286,GALAXY,0.2519463,1.570576E-05
18.91602,18.14247,17.86662,17.71918,17.49336,GALAXY,0.03770286,1.178257E-05
19.26461,19.28346,19.19983,19.20152,19.16759,QSO,0.9524407,0.0001397328
18.82066,17.432,16.65225,16.24521,15.95467,GALAXY,0.1226304,2.854602E-05
17.80604,16.28514,15.6481,15.31271,15.05194,GALAXY,0.04231217,2.098467E-05
19.42756,17.53455,16.68654,16.27429,15.96222,GALAXY,0.04928721,1.443709E-05
18.84773,17.59521,16.90779,16.50545,16.24937,GALAXY,0.1209208,1.075074E-05
18.05602,16.78323,16.22419,15.91993,15.66537,GALAXY,0.04945356,1.515118E-05
18.96305,17.46598,16.68637,16.23158,15.9043,GALAXY,0.07718281,8.58245E-06
18.57176,17.4711,17.07591,16.81522,16.63835,GALAXY,0.04570407,7.202173E-06
19.56235,19.31717,19.26341,18.99419,18.98104,QSO,1.666915,0.0004891481
19.55387,17.68316,16.85142,16.46398,16.15765,GALAXY,0.09224129,1.702102E-05
19.49839,17.63679,16.70905,16.28856,15.93917,GALAXY,0.07768267,1.694926E-05
17.7383,15.91222,15.03394,14.60711,14.23634,GALAXY,0.04095893,1.502163E-05
19.30745,19.00483,19.12747,18.91198,18.79389,QSO,0.5132568,0.0001583837
19.01309,17.38121,16.5126,16.11853,15.77764,GALAXY,0.08860485,3.023239E-05
17.64277,16.34407,15.84884,15.57646,15.41812,GALAXY,0.03531376,7.894945E-06
18.9406,17.024,16.10137,15.64515,15.31338,GALAXY,0.0908161,2.083751E-05
18.53899,18.22689,18.20145,18.18902,18.09811,QSO,0.7706409,0.0002036912
19.48979,17.59258,16.7208,16.30501,15.99431,GALAXY,0.04799385,2.06589E-05
18.2944,16.41529,15.56348,15.1422,14.80394,GALAXY,0.04752211,1.53408E-05
18.86583,17.72478,17.28457,16.97796,16.8426,GALAXY,0.08749453,6.358587E-06
19.43521,17.58211,16.52163,16.04786,15.66896,GALAXY,0.1362896,2.242844E-05
19.41946,18.09661,17.42928,17.07885,16.80837,GALAXY,0.03728059,9.65605E-06
19.547,17.70899,16.71174,16.2705,15.91592,GALAXY,0.1218861,2.970671E-05
18.72395,17.90016,17.5678,17.25236,17.19022,GALAXY,0.1208336,7.249902E-06
19.58199,18.19622,17.87162,17.65767,17.66298,GALAXY,0.05457074,8.381857E-06
18.36748,17.11104,16.5768,16.16505,15.99346,GALAXY,0.06282775,4.004963E-06
17.31471,15.58975,14.8621,14.49791,14.19079,GALAXY,0.03490829,8.961341E-06
19.41048,17.47473,16.50088,16.0573,15.71157,GALAXY,0.0873922,2.466695E-05
19.31523,17.45811,16.44344,15.99203,15.63271,GALAXY,0.1151355,1.942052E-05
19.11594,18.04064,17.42895,17.08296,16.83781,GALAXY,0.1021011,1.663315E-05
18.7732,16.81247,15.89869,15.45688,15.08534,GALAXY,0.07327845,1.694663E-05
19.42031,17.65674,17.07787,16.74714,16.48415,GALAXY,0.03582932,7.268082E-06
19.36732,17.99275,17.18427,16.75881,16.46641,GALAXY,0.1435312,9.366508E-06
18.5836,16.56964,15.55953,15.06948,14.67245,GALAXY,0.05385244,1.504289E-05
19.38898,17.93864,17.16001,16.77509,16.48381,GALAXY,0.09532022,1.306318E-05
19.32834,17.39416,16.5015,16.08934,15.76638,GALAXY,0.06805983,1.88527E-05
15.66866,13.82395,12.9834,12.56571,12.28086,GALAXY,0.03645046,1.028188E-05
17.33064,15.49023,14.70205,14.31164,14.02074,GALAXY,0.02971409,8.859512E-06
17.52137,15.75456,14.97351,14.60477,14.3122,GALAXY,0.02914128,7.330432E-06
19.3587,17.28137,16.2535,15.81287,15.45991,GALAXY,0.1120367,2.643875E-05
19.5563,17.41656,16.66269,16.24583,15.91427,GALAXY,0.03510373,8.913798E-06
18.48653,17.11712,16.63834,16.38353,16.24006,GALAXY,0.0459582,8.175225E-06
18.54441,17.40444,17.01342,16.84635,16.68479,GALAXY,0.01182347,7.974027E-06
18.17221,17.08127,16.75033,16.57003,16.46796,GALAXY,0.02825816,7.424913E-06
17.6742,16.90298,16.45822,16.15226,16.02994,GALAXY,0.08268352,8.845605E-06
19.30903,19.25841,19.19525,18.97048,18.7038,QSO,1.936043,0.0004090236
19.02196,18.08867,17.75255,17.44503,17.29089,GALAXY,0.08422256,6.867763E-06
18.66157,17.54335,17.02069,16.72703,16.52723,GALAXY,0.0411926,1.572209E-05
18.51308,16.69103,15.823,15.38347,15.04256,GALAXY,0.02135753,1.32227E-05
17.13366,15.92993,15.47938,15.26175,15.13348,GALAXY,0.03267234,2.882994E-05
17.3922,17.3056,17.40306,17.41421,16.96877,QSO,0.3813043,2.726612E-05
19.59166,19.31327,19.23167,19.15636,18.9831,QSO,2.103776,0.0004220352
18.52312,17.41654,16.93167,16.62594,16.47134,GALAXY,0.08214057,1.19503E-05
16.77052,14.84462,13.97912,13.58252,13.29582,GALAXY,0.03053831,9.253424E-06
19.56572,19.18974,19.03749,18.71964,18.65709,QSO,1.585727,0.0002937645
18.97434,17.54203,16.83364,16.49429,16.24878,GALAXY,0.04147041,2.030773E-05
19.51875,17.9469,17.12576,16.71722,16.39663,GALAXY,0.1017795,1.790995E-05
18.83089,16.93461,16.00159,15.56924,15.21432,GALAXY,0.07355117,1.709231E-05
16.78079,14.95874,14.17098,13.76135,13.44304,GALAXY,0.02964566,1.010956E-05
19.00599,17.88474,17.45704,17.13124,17.02576,GALAXY,0.07166598,5.749028E-06
18.62636,17.31023,16.76481,16.50091,16.52395,GALAXY,0.007136032,1.72057E-05
18.68273,18.49987,18.46791,18.27773,18.19727,QSO,1.622677,0.0003441213
17.6953,15.8283,15.02679,14.60931,14.29881,GALAXY,0.02836488,1.091782E-05
19.50251,19.37082,19.20503,19.25591,19.19061,QSO,1.00013,0.0002086112
19.23889,17.18891,16.19544,15.75231,15.38633,GALAXY,0.104461,1.520301E-05
18.71969,16.99738,16.22408,15.84619,15.60479,GALAXY,0.03235316,2.052208E-05
19.50828,17.98835,17.30636,16.93289,16.64838,GALAXY,0.08130228,1.121532E-05
19.40779,18.0334,17.49433,17.15351,17.03317,GALAXY,0.07918844,1.295856E-05
19.03692,17.96407,17.45365,17.11879,16.94555,GALAXY,0,0
18.5873,17.46482,16.84536,16.46365,16.2357,GALAXY,0.07590764,6.801736E-06
18.59337,17.47492,16.94855,16.57463,16.42393,GALAXY,0.1098084,9.144635E-06
17.7331,15.87379,15.0288,14.62826,14.32157,GALAXY,0.04276334,7.973479E-06
17.93916,16.81723,16.35704,16.03768,15.85108,GALAXY,0.0528143,7.974184E-06
18.66092,17.67502,17.34765,17.14906,17.00574,GALAXY,0.03364642,5.636033E-06
18.42764,16.80253,16.06496,15.72904,15.47198,GALAXY,0.04784091,9.161201E-06
18.5815,17.25216,16.57036,16.14897,15.88902,GALAXY,0.08293504,9.178756E-06
19.01601,18.89308,18.6272,18.39837,18.12839,QSO,2.075575,0.0002768648
18.69684,17.40038,16.81975,16.47706,16.24107,GALAXY,0.04769418,1.258695E-05
19.44606,17.51544,16.56712,16.13336,15.79901,GALAXY,0.07927823,1.724869E-05
19.25898,17.58821,16.80747,16.42257,16.12732,GALAXY,0.03089439,1.820552E-05
19.10216,17.34762,16.46923,16.06221,15.74911,GALAXY,0.07694361,1.990268E-05
19.28172,17.85456,17.09836,16.76336,16.4108,GALAXY,0.1190992,3.500299E-05
19.17884,17.85201,17.42114,17.14557,17.03313,GALAXY,0.032605,1.107078E-05
19.21777,17.275,16.35011,15.93258,15.59318,GALAXY,0.07396184,1.597378E-05
18.93739,17.56477,17.0103,16.65779,16.41769,GALAXY,0.05360291,1.176695E-05
18.0186,16.0081,15.10763,14.67335,14.35624,GALAXY,0.06603307,1.193057E-05
18.77685,17.51016,16.89284,16.60469,16.53109,GALAXY,0.004475516,4.42377E-05
18.91926,18.05667,17.89268,17.84007,17.81281,QSO,2.669152,0.0001627975
19.50519,17.94592,17.23372,16.86634,16.61582,GALAXY,0.03767554,4.952123E-05
17.83478,16.50102,15.80686,15.40688,15.15893,GALAXY,0.08679123,1.023992E-05
19.43465,17.44381,16.44281,16.01368,15.63715,GALAXY,0.09580605,1.99427E-05
17.82954,16.59662,16.07137,15.7803,15.53016,GALAXY,0.03272477,9.396546E-06
19.46786,19.35941,19.34697,19.15322,19.18916,QSO,1.699571,0.0004576421
17.49227,15.64536,14.8304,14.46576,14.13061,GALAXY,0.02977216,1.051983E-05
17.65489,17.05772,17.06767,17.03135,17.47395,GALAXY,0.03231629,4.962254E-06
19.35212,17.66356,16.7532,16.3289,15.97293,GALAXY,0.1192593,2.229405E-05
18.94247,16.94298,16.08331,15.69175,15.36357,GALAXY,0.04613139,1.460719E-05
19.29616,17.4007,16.28813,15.81484,15.43647,GALAXY,0.1284242,2.056196E-05
17.82403,17.62364,17.66261,17.772,17.65088,QSO,0.8100249,0.0001762374
17.00851,15.12674,14.24072,13.80397,13.49247,GALAXY,0.06742316,1.51997E-05
19.2954,17.86265,17.09923,16.68954,16.40029,GALAXY,0.1138852,2.498738E-05
19.43781,18.08089,17.36669,17.00468,16.75167,GALAXY,0.06644265,1.794838E-05
18.67052,16.98572,16.08945,15.61712,15.2949,GALAXY,0.08657292,1.530894E-05
19.52344,17.47058,16.43787,15.95767,15.57217,GALAXY,0.05931826,1.399999E-05
18.92008,17.34707,16.56824,16.19788,15.92491,GALAXY,0.02428178,1.405273E-05
18.56369,16.72327,15.79623,15.37091,15.00125,GALAXY,0.07012362,1.148119E-05
19.2093,17.28266,16.35978,15.95987,15.63836,GALAXY,0.07302662,1.152994E-05
19.21957,17.69637,16.97105,16.58677,16.27629,GALAXY,0.07196514,1.411451E-05
19.30945,19.1478,18.61443,18.37299,17.91087,QSO,0.269084,3.529914E-05
19.50029,18.18042,17.60891,17.29344,17.02213,GALAXY,0.05156379,1.190002E-05
19.30962,17.96046,17.37865,17.04699,16.82706,GALAXY,0.05398665,8.888393E-06
18.24669,16.95309,16.2288,15.81469,15.54155,GALAXY,0.07891437,8.433331E-06
17.95613,17.77176,17.84065,17.93973,18.07492,QSO,1.036619,0.0001449481
19.22035,17.82384,16.97772,16.62783,16.28181,GALAXY,0.1161668,2.292038E-05
18.76796,16.81179,15.70829,15.13093,14.69521,GALAXY,0.04029107,1.248319E-05
18.49479,17.15975,16.51113,16.12888,15.84743,GALAXY,0.04587977,9.279681E-06
19.32752,17.88918,17.0548,16.65068,16.30481,GALAXY,0.1221498,1.701248E-05
19.48475,17.64846,16.6509,16.10883,15.63653,GALAXY,0.03254817,2.227596E-05
19.23516,17.51155,16.56012,16.03766,15.67674,GALAXY,0.08403624,1.430001E-05
18.99708,17.83801,17.37838,17.04971,16.83221,GALAXY,0.05033366,8.489524E-06
19.15138,17.08031,15.97934,15.48448,15.07941,GALAXY,0.09266774,1.771216E-05
18.69511,16.91468,15.9436,15.44948,15.09096,GALAXY,0.09735303,1.989204E-05
18.85968,17.60206,17.02262,16.62176,16.39892,GALAXY,0.08989763,1.0057E-05
19.3376,17.84897,17.04964,16.64246,16.37502,GALAXY,0.1454941,1.466348E-05
19.0083,17.37409,16.85307,16.625,16.40572,GALAXY,0.0347638,2.397764E-05
17.55086,15.63412,14.75512,14.33949,13.99323,GALAXY,0.04974738,9.820049E-06
19.51077,18.17122,17.21829,16.75227,16.42123,GALAXY,0.1328963,1.112047E-05
17.65498,16.00078,15.19545,14.75593,14.43027,GALAXY,0.0535579,8.354624E-06
19.36091,17.4549,16.45351,15.9908,15.64047,GALAXY,0.08783383,1.253655E-05
19.57276,18.35225,17.79671,17.47015,17.30343,GALAXY,0.1263591,8.860041E-06
18.47956,16.97498,16.2303,15.80467,15.51637,GALAXY,0.07914868,8.792825E-06
18.75835,18.57446,18.38512,18.23563,18.22468,QSO,1.425605,0.0002995534
19.44091,19.0508,18.80532,18.57421,18.44937,QSO,0.4916155,4.814402E-05
19.03101,17.33668,16.22104,15.78683,15.41859,GALAXY,0.05721577,1.399461E-05
19.40851,18.67864,18.22569,17.82877,17.69265,QSO,2.178126,0.0001566074
18.6462,18.24283,18.31989,18.32837,18.2425,GALAXY,0.02499791,4.315534E-06
18.58919,17.52011,16.93287,16.52785,16.29883,GALAXY,0.1233033,9.193277E-06
19.07681,18.76139,18.70317,18.64986,18.59498,QSO,0.7098954,0.0001412794
19.32981,18.13524,17.27238,16.8356,16.62964,GALAXY,0.1854513,2.387305E-05
18.56444,16.5533,15.61644,15.17575,14.81122,GALAXY,0.05389703,1.240588E-05
19.34096,18.73559,18.5458,18.30832,18.31705,QSO,1.515967,0.000484531
18.46334,16.92876,16.28271,15.93214,15.63779,GALAXY,0.04892586,1.866376E-05
18.55087,17.33657,16.77161,16.42469,16.19406,GALAXY,0.09100744,7.860756E-06
17.20654,15.35251,14.46579,14.03318,13.70674,GALAXY,0.0344203,8.088334E-06
18.61385,17.31067,16.63818,16.25843,16.04492,GALAXY,0.1260804,7.243009E-06
18.51813,17.26046,16.6347,16.23066,15.94852,GALAXY,0.08586884,6.641911E-06
19.21794,17.24164,16.27046,15.83018,15.46771,GALAXY,0.08721007,2.004168E-05
17.50641,15.98855,15.29695,14.84619,14.64531,GALAXY,0.054061,1.472973E-05
19.20826,18.95523,18.91893,18.65735,18.71798,GALAXY,0,0
16.68126,14.80426,13.90167,13.42886,13.08509,GALAXY,0.02920734,1.128971E-05
19.13001,19.04204,18.82888,18.91481,18.93683,QSO,1.116286,0.0003501979
19.49513,17.6036,16.63668,16.16602,15.81066,GALAXY,0.08810724,1.66854E-05
18.05972,16.89538,16.25269,15.86668,15.6113,GALAXY,0.04703669,1.030209E-05
19.24835,18.12251,17.65414,17.40515,17.23663,GALAXY,0.03147011,6.225501E-06
19.2737,17.83485,16.95716,16.4223,16.08582,GALAXY,0,0
19.02832,17.64246,17.09447,16.71624,16.5635,GALAXY,0.05412716,7.710228E-06
18.77986,17.22158,16.68896,16.44829,16.23646,GALAXY,0.02234051,1.17213E-05
18.89704,17.56372,16.94494,16.55004,16.2922,GALAXY,0.05927689,8.199484E-06
19.23956,17.83833,17.13612,16.67128,16.38013,GALAXY,0.08317758,1.031654E-05
18.76607,17.56783,16.97699,16.62691,16.42563,GALAXY,0.09947869,9.418059E-06
19.43265,18.21233,17.48679,17.08294,16.84881,GALAXY,0.1298759,9.093266E-06
19.4951,18.32691,17.68224,17.33044,17.04843,GALAXY,0.09298266,1.303056E-05
19.54145,17.78702,16.89426,16.4478,16.10186,GALAXY,0.08618822,1.78427E-05
19.43179,18.23995,17.59601,17.12714,16.87202,GALAXY,0.1044574,2.44015E-05
19.45948,17.61732,16.59621,16.15639,15.81737,GALAXY,0.1219213,2.756713E-05
19.39138,18.29671,17.61845,17.11647,16.89587,GALAXY,0.1783821,1.08301E-05
18.20291,17.11427,16.58462,16.32436,16.13934,GALAXY,0.02408831,1.289148E-05
18.32764,16.42002,15.50265,15.02727,14.64852,GALAXY,0.06195015,1.552222E-05
18.91662,17.03291,16.17507,15.75374,15.43794,GALAXY,0.04184472,1.558025E-05
17.03251,15.44389,14.69145,14.29739,13.99843,GALAXY,0.05025529,1.179447E-05
18.97854,17.30369,16.50015,16.11895,15.81758,GALAXY,0.03600238,1.691904E-05
19.00567,18.72872,18.62509,18.41012,18.41,QSO,1.584672,0.0005549397
18.5244,17.44722,16.97754,16.72964,16.61827,GALAXY,0.02865942,6.275654E-06
19.21552,18.05197,17.37364,16.92055,16.72059,GALAXY,0.1432661,7.250297E-06
19.49664,18.28441,17.72901,17.33362,17.14402,GALAXY,0.05762954,7.756537E-06
18.82788,17.35801,16.66134,16.24956,15.93948,GALAXY,0.06101899,1.131776E-05
18.50069,17.40442,16.94054,16.70905,16.50743,GALAXY,0.01580913,7.612416E-06
19.04979,18.02055,17.57973,17.24238,17.12155,GALAXY,0.1155962,5.157216E-06
18.98549,18.71057,18.69344,18.59752,18.48976,QSO,0.4859796,6.809391E-05
18.73065,18.10407,18.08372,17.98649,17.92406,GALAXY,0.05083334,1.014658E-05
17.64345,16.58206,16.03177,15.67548,15.45597,GALAXY,0.07412146,8.000736E-06
18.74914,18.04221,17.91418,17.74799,17.68866,GALAXY,0.05083069,5.300792E-06
18.03476,17.79759,17.56204,17.6263,17.0425,QSO,0.3306686,3.015575E-05
19.15933,17.92574,17.04386,16.60093,16.27778,GALAXY,0.1678733,1.609158E-05
17.97168,16.18719,15.44032,15.07285,14.77581,GALAXY,0.03414256,9.54303E-06
18.16027,17.77667,17.27702,16.82008,16.69913,QSO,0.1545412,2.943655E-05
19.19105,18.03647,17.40861,17.08466,16.85005,GALAXY,0.1294707,1.345469E-05
18.27611,17.07667,16.60136,16.33783,16.16579,GALAXY,0.0323952,1.071665E-05
18.30358,16.27582,15.4158,14.93939,14.64959,GALAXY,0.05125237,1.106151E-05
19.12564,18.09791,17.52394,17.1461,16.89517,GALAXY,0.1096255,5.522681E-06
19.58584,19.37248,19.21948,19.03909,18.75801,QSO,2.070591,0.0006945175
19.39011,18.256,17.60326,17.24033,17.08962,GALAXY,0.1498748,9.609521E-06
18.97926,17.44272,16.63447,16.16483,15.8322,GALAXY,0.0535117,1.084378E-05
19.0647,17.17864,16.2835,15.89472,15.56267,GALAXY,0.04976537,1.327654E-05
17.80044,15.92647,14.95536,14.46125,14.05495,GALAXY,0.06178848,1.647479E-05
19.43477,17.37,16.39084,15.90887,15.56186,GALAXY,0.07414038,1.980319E-05
19.04836,18.69555,18.56781,18.28766,18.23929,QSO,1.698065,0.0008108445
19.19891,17.30673,16.39496,15.97786,15.62568,GALAXY,0.05394989,1.343386E-05
19.13976,17.97104,17.21191,16.82522,16.4756,GALAXY,0.1063882,2.621074E-05
19.55081,17.64917,16.65537,16.23427,15.87713,GALAXY,0.1012253,1.589232E-05
18.92271,17.04011,16.14897,15.69965,15.35444,GALAXY,0.03332396,1.200336E-05
19.07722,17.9458,17.55769,17.50524,17.17613,GALAXY,0.03841829,8.808422E-06
17.85406,15.92042,14.99898,14.56294,14.25673,GALAXY,0.06748769,1.103456E-05
19.38719,18.60317,18.41027,18.05845,18.15884,GALAXY,0.1076534,7.690212E-06
19.59014,17.55076,16.49226,16.03123,15.6625,GALAXY,0.1180806,2.683712E-05
19.03946,18.22264,17.54564,17.06853,16.89323,QSO,0.153433,2.365756E-05
19.00631,17.53815,16.76807,16.2863,15.9466,GALAXY,0.06307516,9.830703E-06
18.84201,17.80176,17.31182,16.96789,16.78849,GALAXY,0.06741212,8.954429E-06
19.30463,19.0872,19.05811,18.7964,18.83351,QSO,1.704936,0.0004298619
18.65949,17.61568,17.05636,16.69123,16.44543,GALAXY,0.1035615,7.650763E-06
17.33544,15.37251,14.4609,14.01834,13.68626,GALAXY,0.03628482,1.253667E-05
19.23891,18.06396,17.45727,17.00618,16.69613,GALAXY,0.07467006,9.559022E-06
19.46359,18.31366,17.75938,17.36516,17.17241,GALAXY,0.1184618,8.380124E-06
19.53404,17.65996,16.73625,16.32035,15.96392,GALAXY,0.07260393,1.869639E-05
18.15669,16.84515,16.28504,15.97693,15.74143,GALAXY,0.03335614,1.506751E-05
15.47201,14.07119,13.45292,13.1149,12.88254,GALAXY,0.004539178,8.528043E-06
19.47116,18.21347,17.6298,17.26626,17.11823,GALAXY,0.05956096,1.988253E-05
